ndvi,ndvi_max,evi,ndre,lai,growing_days,rainfall_mm,temp_celsius,crop_enc,yield_tha
0.3465,0.427,0.2067,0.3213,1.4504,167,68.0,26.7,4.0,8.822
0.2102,0.2912,0.1291,0.1156,1.1201,116,219.1,35.0,3.0,45.015
0.1437,0.253,0.094,0.2756,0.6869,101,148.2,26.0,3.0,39.668
0.1403,0.2079,0.0911,0.243,0.5874,151,128.4,29.5,3.0,43.516
0.1968,0.3143,0.1405,0.3433,0.9319,103,73.7,35.7,0.0,2.577
0.3963,0.4646,0.2463,0.3386,2.0976,177,86.9,26.1,0.0,3.622
0.2391,0.3836,0.149,0.3188,1.2821,100,347.6,29.0,1.0,3.305
0.381,0.4868,0.219,0.1546,2.2874,149,199.4,28.4,0.0,3.952
0.3198,0.4007,0.236,0.2775,1.9931,150,188.8,28.9,1.0,3.9
0.3432,0.4202,0.246,0.0616,2.3856,131,219.1,32.4,3.0,64.527
0.3989,0.533,0.2197,0.0954,1.5394,180,199.1,26.8,4.0,10.323
0.3783,0.4972,0.239,0.1901,2.2666,109,268.0,27.8,3.0,70.396
0.3522,0.466,0.2648,0.0546,1.9989,169,130.9,37.9,1.0,4.405
0.3727,0.52,0.2447,0.2229,2.5428,126,260.4,30.1,3.0,68.976
0.1654,0.2139,0.1183,0.0924,0.8328,103,249.4,28.9,3.0,48.742
0.1596,0.3062,0.0958,0.1113,1.1124,130,59.1,27.6,2.0,1.335
0.2497,0.3576,0.1655,0.2753,1.3711,111,278.6,33.3,3.0,54.241
0.2466,0.3763,0.1537,0.3382,1.6604,132,88.1,33.4,0.0,2.954
0.2719,0.3618,0.1558,0.2149,1.5547,151,121.8,22.9,4.0,6.988
0.1409,0.2898,0.098,0.2148,0.6683,149,139.5,24.9,3.0,46.329
0.2613,0.3934,0.1713,0.3226,1.1104,172,87.3,29.5,0.0,3.209
0.3871,0.4729,0.2741,0.0968,1.3684,154,143.7,20.0,1.0,5.577
0.1482,0.2704,0.0863,0.0625,0.9632,158,199.8,37.1,0.0,2.941
0.3665,0.4844,0.2441,0.049,1.7983,106,241.8,25.6,3.0,71.978
0.2243,0.3156,0.1661,0.2927,0.8955,142,53.2,30.8,2.0,1.543
0.4375,0.5087,0.2788,0.2938,2.1075,138,55.0,31.6,4.0,10.775
0.3475,0.4415,0.262,0.3478,2.2547,173,202.2,26.2,1.0,5.014
0.3478,0.4973,0.1918,0.2804,2.1899,177,164.6,34.9,1.0,5.322
0.3346,0.4586,0.2515,0.2348,1.6173,162,87.3,25.0,2.0,1.957
0.3237,0.4484,0.2403,0.3483,2.1298,160,181.4,32.2,3.0,70.504
0.2251,0.3042,0.1657,0.2515,1.5175,184,79.1,21.2,4.0,6.872
0.1726,0.315,0.1314,0.3269,0.8916,141,130.4,27.9,4.0,6.764
0.3737,0.4469,0.2547,0.2446,1.8183,115,112.0,26.5,3.0,66.444
0.3742,0.4985,0.2551,0.1701,1.5325,143,63.0,25.5,4.0,9.215
0.3722,0.4361,0.2416,0.0469,2.5585,158,197.2,27.5,3.0,71.874
0.2024,0.2653,0.138,0.0534,0.7793,153,119.6,37.2,4.0,6.908
0.2202,0.2795,0.1554,0.1665,1.4966,174,51.2,32.6,4.0,6.556
0.1414,0.266,0.0981,0.0929,0.7406,160,123.7,34.4,2.0,1.349
0.3084,0.3875,0.1854,0.2958,1.5639,101,292.4,24.0,1.0,4.416
0.2054,0.2701,0.1559,0.3474,1.283,135,202.7,23.4,3.0,54.676
0.327,0.456,0.2072,0.0804,1.1987,179,267.9,25.3,1.0,4.091
0.3046,0.4475,0.1824,0.1555,1.4662,108,137.1,35.7,1.0,4.266
0.3133,0.4344,0.2094,0.2556,1.8849,147,281.1,35.8,1.0,4.889
0.3733,0.4314,0.2709,0.2191,2.3773,133,138.6,21.9,3.0,75.751
0.1952,0.2608,0.1234,0.3404,1.1109,116,331.1,26.1,1.0,3.3
0.4112,0.5477,0.3089,0.0794,2.7366,170,197.6,28.5,1.0,4.979
0.2907,0.4335,0.2152,0.2117,1.9644,153,73.7,32.7,4.0,8.049
0.1012,0.2208,0.0709,0.0456,0.4723,109,92.6,23.9,0.0,1.55
0.3958,0.5171,0.2394,0.1883,2.3863,155,88.9,30.1,3.0,74.258
0.3307,0.4804,0.2092,0.3137,1.7303,132,49.9,22.2,2.0,2.146
0.3203,0.3762,0.2128,0.3039,1.4538,137,190.4,32.4,4.0,8.724
0.1408,0.2901,0.0854,0.3087,0.7058,160,57.5,30.3,2.0,1.382
0.1872,0.2879,0.105,0.2931,1.2459,117,55.1,35.3,2.0,1.032
0.269,0.3425,0.1781,0.0769,1.8772,107,151.2,24.1,3.0,62.762
0.2312,0.3057,0.1424,0.2022,0.97,164,349.9,21.0,1.0,3.871
0.3678,0.4788,0.2601,0.2394,2.3476,138,178.7,23.4,0.0,3.727
0.1824,0.2358,0.1069,0.1132,0.8117,155,62.3,21.7,2.0,1.418
0.3147,0.4027,0.182,0.2028,1.2108,140,51.4,23.7,2.0,1.965
0.4032,0.4613,0.2468,0.1395,2.5026,113,103.2,35.4,4.0,10.235
0.3375,0.4454,0.2078,0.2241,1.8094,143,222.4,34.7,3.0,70.227
0.2137,0.3108,0.1261,0.0736,1.3817,133,313.5,27.6,1.0,3.524
0.3187,0.4203,0.1815,0.0893,1.7959,156,91.4,19.2,4.0,8.574
0.2458,0.296,0.1727,0.1645,1.4895,147,192.2,25.9,1.0,3.715
0.2482,0.3915,0.1926,0.3091,1.4159,161,264.3,27.5,3.0,53.545
0.1885,0.2791,0.1226,0.1115,0.7893,161,236.5,33.7,1.0,3.142
0.2012,0.2558,0.1187,0.1769,0.7802,164,222.6,31.8,3.0,57.523
0.2276,0.3195,0.1528,0.238,1.2154,158,268.0,18.6,1.0,3.616
0.2653,0.3803,0.1841,0.1072,1.4689,129,131.0,26.9,2.0,1.55
0.2281,0.2981,0.1556,0.2233,1.1543,184,157.3,28.4,1.0,3.399
0.1211,0.2237,0.0802,0.3335,0.5595,180,218.7,33.8,3.0,41.27
0.2857,0.3439,0.2222,0.1091,1.8326,119,189.8,30.6,0.0,3.535
0.3967,0.4375,0.2831,0.0528,1.8708,183,100.2,33.3,3.0,71.117
0.2085,0.267,0.139,0.2083,1.298,107,124.2,34.1,1.0,3.429
0.4007,0.4746,0.2734,0.2429,2.0833,111,191.4,28.4,1.0,4.851
0.2094,0.2925,0.1274,0.1327,0.9828,178,122.8,29.2,1.0,3.04
0.1049,0.1688,0.0704,0.079,0.6854,144,90.5,19.6,0.0,2.146
0.3782,0.5281,0.2596,0.3298,2.3401,129,158.5,18.5,0.0,3.671
0.2091,0.3386,0.1338,0.1074,1.3563,130,146.1,30.9,0.0,2.267
0.2811,0.4271,0.1823,0.2925,1.4464,100,197.6,18.8,0.0,2.948
0.1689,0.2308,0.1139,0.1231,0.6492,171,79.4,25.2,0.0,2.066
0.2471,0.3929,0.1902,0.3132,1.4096,176,87.8,31.2,0.0,2.704
0.1896,0.2918,0.136,0.2472,0.9728,134,136.9,36.5,0.0,2.778
0.1912,0.2583,0.1107,0.273,0.7758,161,168.7,31.5,4.0,5.946
0.346,0.4234,0.2461,0.2609,1.3448,104,79.9,35.6,2.0,1.819
0.2521,0.3972,0.1494,0.3166,1.3777,110,101.9,24.1,2.0,1.36
0.4199,0.5155,0.2344,0.0732,2.7929,113,174.2,19.7,4.0,11.303
0.4015,0.4756,0.2429,0.145,2.4502,123,66.4,34.6,4.0,10.489
0.4453,0.4897,0.2747,0.1134,1.9645,121,128.7,20.6,4.0,9.8
0.3967,0.4707,0.242,0.2331,2.7039,179,106.1,34.9,3.0,72.429
0.3616,0.4989,0.2334,0.2882,1.925,177,135.6,36.3,2.0,1.896
0.3505,0.4597,0.2111,0.2001,1.6866,122,65.7,20.5,0.0,4.11
0.2303,0.3521,0.1306,0.3421,0.8158,142,140.9,19.0,3.0,50.274
0.2098,0.358,0.1552,0.283,1.1718,102,343.1,34.6,1.0,3.38
0.2616,0.3489,0.1442,0.1934,1.4871,172,290.2,22.6,3.0,53.622
0.3863,0.4474,0.2854,0.2488,2.3007,103,93.4,23.7,0.0,3.823
0.3483,0.4521,0.2188,0.2131,1.6227,134,149.5,32.2,2.0,1.89
0.3671,0.423,0.2381,0.2737,2.1516,128,31.9,32.4,2.0,2.01
0.2027,0.3287,0.1376,0.1783,0.972,147,91.2,20.6,4.0,7.231
0.3146,0.393,0.185,0.1314,1.8494,154,108.6,32.5,2.0,1.644
0.2365,0.3118,0.1514,0.3337,0.881,179,207.1,21.8,3.0,50.698
0.2436,0.3353,0.1606,0.1537,1.4686,137,128.9,21.9,0.0,3.008
0.1513,0.2543,0.113,0.1391,0.5931,114,118.8,29.2,2.0,0.995
0.4108,0.5049,0.297,0.0447,2.5239,113,290.9,19.5,3.0,67.21
0.1161,0.2604,0.088,0.1433,0.6613,122,189.2,22.0,0.0,1.78
0.3934,0.5178,0.2787,0.1735,1.4473,184,199.3,24.5,4.0,9.956
0.2529,0.3365,0.1556,0.3375,1.5677,137,148.9,29.7,3.0,54.516
0.2301,0.2784,0.1327,0.2004,1.5911,175,166.6,25.3,0.0,2.608
0.3387,0.4346,0.257,0.3421,1.7736,113,239.8,21.8,1.0,4.03
0.2283,0.3161,0.1319,0.3321,1.4271,130,39.4,18.7,2.0,1.43
0.3069,0.3707,0.2002,0.2344,1.4755,139,109.9,25.3,1.0,4.082
0.1166,0.2385,0.0768,0.0479,0.6176,131,138.8,23.7,2.0,1.23
0.1415,0.2586,0.0969,0.2276,0.6302,170,212.1,22.9,1.0,3.635
0.1362,0.2088,0.082,0.1732,0.9522,163,120.3,32.3,3.0,35.941
0.259,0.3588,0.1536,0.2283,1.6497,137,177.5,35.0,3.0,59.098
0.3192,0.4049,0.1813,0.2355,1.1565,164,32.6,32.8,2.0,2.118
0.3182,0.4176,0.1786,0.1273,1.2515,124,178.8,20.7,1.0,4.414
0.2967,0.3404,0.1667,0.2015,2.0141,175,78.7,27.8,0.0,3.275
0.3509,0.4172,0.2715,0.2806,1.9082,160,55.9,32.4,2.0,2.013
0.214,0.2621,0.1383,0.3212,0.8754,135,95.5,32.4,3.0,46.479
0.273,0.3336,0.182,0.1803,0.9747,105,115.0,25.4,2.0,1.829
0.3454,0.4536,0.2604,0.2664,1.3257,178,55.8,29.9,2.0,1.958
0.3109,0.4499,0.1887,0.3297,2.0249,183,263.9,18.0,3.0,71.229
0.374,0.4825,0.2302,0.1465,1.6187,132,137.2,30.7,2.0,2.151
0.2628,0.3925,0.1698,0.2065,1.5456,152,119.3,29.2,3.0,54.868
0.1201,0.2188,0.0914,0.1031,0.7715,136,55.0,28.5,0.0,1.903
0.232,0.3109,0.1592,0.1374,1.0664,132,110.1,18.5,1.0,4.01
0.2541,0.3516,0.169,0.1765,1.1828,132,213.6,35.4,1.0,3.903
0.3551,0.4179,0.2062,0.2314,1.3601,111,111.4,20.8,2.0,1.936
0.2465,0.2879,0.1683,0.2557,1.1989,131,122.4,25.5,2.0,1.248
0.308,0.386,0.2027,0.1136,1.9397,179,120.0,28.7,0.0,3.427
0.2385,0.3596,0.1573,0.2279,1.3441,150,159.6,24.7,4.0,8.067
0.3167,0.3733,0.2142,0.125,1.3319,114,174.1,28.8,3.0,64.839
0.1364,0.2825,0.0869,0.3172,0.8136,153,146.6,23.5,2.0,1.595
0.3132,0.4105,0.1954,0.1802,1.1776,174,142.2,22.9,1.0,4.173
0.2261,0.3352,0.1502,0.0899,1.4603,136,131.6,35.5,3.0,50.991
0.1423,0.1834,0.1105,0.1117,0.7087,103,86.9,34.3,0.0,2.489
0.2586,0.3688,0.1783,0.1673,1.1398,182,261.8,27.0,3.0,53.808
0.2607,0.3192,0.1803,0.2335,1.6939,128,158.4,21.9,1.0,3.628
0.2759,0.3983,0.2141,0.1355,1.5815,103,141.4,33.1,4.0,8.147
0.2227,0.3281,0.1625,0.2312,0.7909,137,193.4,35.5,0.0,3.244
0.235,0.3562,0.1592,0.2118,1.4967,113,141.3,33.7,1.0,4.174
0.2545,0.3697,0.1537,0.1682,1.2661,130,219.0,22.2,3.0,56.691
0.1926,0.336,0.1256,0.288,1.3077,107,194.2,24.4,0.0,2.961
0.3825,0.5082,0.2217,0.2167,2.3673,167,330.2,30.9,1.0,5.147
0.3542,0.4628,0.2606,0.3137,1.8129,109,218.0,36.2,1.0,4.724
0.2272,0.3093,0.1405,0.1306,1.521,157,114.9,20.3,0.0,2.721
0.3021,0.4106,0.1667,0.0955,1.7889,163,239.7,31.7,1.0,3.891
0.4139,0.522,0.2782,0.1879,1.6387,176,166.6,27.4,3.0,75.184
0.1572,0.2145,0.091,0.0931,0.9436,121,122.4,34.8,4.0,6.119
0.3404,0.4496,0.2331,0.2587,2.2415,158,255.4,23.6,3.0,64.727
0.3105,0.4359,0.2035,0.2379,1.4711,127,153.2,31.3,3.0,63.492
0.2351,0.3503,0.1754,0.0594,0.8515,102,101.0,34.8,0.0,2.968
0.3977,0.4719,0.3069,0.0946,2.7217,110,201.6,19.5,3.0,67.977
0.3434,0.4651,0.2223,0.2133,1.7394,111,212.6,28.0,1.0,4.493
0.4012,0.4468,0.2434,0.0497,2.7966,148,137.0,33.7,4.0,9.704
0.1753,0.2504,0.1284,0.3386,1.0114,159,248.6,29.5,3.0,55.888
0.2907,0.4096,0.2218,0.1459,1.4476,136,211.1,25.3,1.0,4.226
0.2745,0.3458,0.1917,0.1973,1.6341,142,81.6,19.3,2.0,1.617
0.2899,0.3619,0.197,0.0821,1.7828,174,240.3,29.0,1.0,4.154
0.1575,0.2634,0.1165,0.1277,0.8055,153,190.1,36.4,1.0,2.546
0.4055,0.5481,0.2581,0.3177,2.8296,142,218.7,29.0,1.0,5.553
0.259,0.3314,0.1723,0.102,1.0291,111,233.2,21.7,1.0,3.666
0.2805,0.3593,0.1662,0.3453,1.9045,104,237.9,20.4,1.0,3.964
0.3297,0.4722,0.2461,0.1151,1.8869,171,185.4,19.1,3.0,70.33
0.2165,0.3426,0.1488,0.1879,1.2264,108,266.1,31.1,1.0,3.946
0.3716,0.5092,0.2285,0.307,1.4967,165,235.0,26.5,3.0,73.607
0.3967,0.504,0.2797,0.2377,1.4281,176,166.8,24.8,0.0,3.899
0.2878,0.3812,0.1837,0.1832,1.4911,137,153.4,27.4,4.0,8.225
0.164,0.2126,0.12,0.2286,0.9129,184,133.8,36.9,0.0,2.281
0.3866,0.4627,0.2512,0.1668,1.9975,160,50.5,34.9,4.0,10.862
0.1571,0.2679,0.1034,0.2938,0.582,132,114.9,32.1,3.0,43.582
0.223,0.3617,0.1482,0.3264,1.3095,127,197.8,18.4,4.0,6.922
0.3836,0.4564,0.2511,0.2992,1.7986,174,104.0,28.8,4.0,9.563
0.375,0.4384,0.221,0.1191,2.0266,100,166.8,35.5,3.0,70.04
0.2346,0.3781,0.1316,0.1484,1.4289,150,96.6,28.7,3.0,52.48
0.2603,0.3898,0.1943,0.306,0.9446,168,147.7,29.2,1.0,4.427
0.3699,0.4423,0.2138,0.184,1.9534,179,107.6,36.4,2.0,1.776
0.2391,0.3459,0.1698,0.0999,0.8589,118,236.0,24.8,1.0,3.961
0.1835,0.2979,0.1112,0.1936,0.6722,169,156.3,24.3,0.0,2.835
0.1834,0.3082,0.1247,0.2162,1.0328,106,216.2,32.9,1.0,3.497
0.2226,0.326,0.131,0.2578,0.8083,135,105.7,21.2,0.0,2.515
0.1982,0.2413,0.1153,0.1849,1.3492,144,319.8,27.3,1.0,3.326
0.215,0.3475,0.1536,0.1763,1.4734,166,121.4,27.7,2.0,1.603
0.139,0.2684,0.1046,0.3359,0.7886,144,183.7,34.6,3.0,38.621
0.3086,0.3686,0.2017,0.2059,2.1286,144,205.4,30.9,1.0,4.17
0.3375,0.4407,0.2122,0.1941,1.6057,143,148.5,23.1,0.0,3.432
0.3025,0.3636,0.225,0.0968,1.5444,125,191.8,27.9,1.0,4.345
0.1923,0.2442,0.1331,0.3005,0.8642,182,163.3,24.6,3.0,47.003
0.4249,0.4957,0.3205,0.21,2.4604,107,161.7,20.6,4.0,9.786
0.1003,0.2182,0.0665,0.2435,0.4894,170,113.0,18.8,0.0,2.656
0.2534,0.3744,0.1523,0.2308,1.1068,102,118.2,23.0,2.0,1.891
0.3295,0.4751,0.2411,0.2486,2.0409,157,56.4,34.9,4.0,7.97
0.1709,0.272,0.1263,0.1117,0.7314,128,239.2,26.4,1.0,3.21
0.3838,0.4699,0.2224,0.295,2.0204,166,153.8,26.3,0.0,4.608
0.3457,0.4714,0.22,0.292,1.8887,122,386.5,33.4,1.0,4.604
0.2527,0.3723,0.1679,0.2203,1.1702,123,120.5,33.7,2.0,1.563
0.322,0.4463,0.1781,0.1721,1.5966,168,86.8,23.3,3.0,62.875
0.237,0.3745,0.1707,0.2381,0.93,118,205.7,32.9,1.0,4.077
0.1724,0.3163,0.1006,0.1588,0.9174,173,64.4,31.5,4.0,7.131
0.2377,0.2885,0.1732,0.1475,0.846,153,119.0,18.5,2.0,1.47
0.201,0.3132,0.1379,0.1745,1.2295,106,70.6,32.7,2.0,1.258
0.1552,0.262,0.1187,0.0718,1.0808,103,213.9,18.8,1.0,3.451
0.1582,0.2805,0.0977,0.119,0.6974,118,109.5,21.7,1.0,3.478
0.3242,0.3932,0.1794,0.2879,1.5444,155,185.0,22.1,0.0,3.624
0.4178,0.4899,0.2489,0.1249,1.9666,124,70.0,25.4,4.0,11.119
0.149,0.246,0.0843,0.078,0.9207,136,129.4,29.9,3.0,42.973
0.3852,0.4869,0.253,0.0485,2.0108,165,167.3,31.0,1.0,4.795
0.2098,0.3403,0.1181,0.1405,0.7524,184,78.4,23.7,2.0,1.22
0.3736,0.4184,0.2572,0.1876,2.0651,106,88.4,18.2,2.0,1.89
0.17,0.2911,0.1039,0.1792,0.9619,153,174.4,31.3,0.0,2.857
0.2421,0.3602,0.142,0.0804,1.3712,103,115.3,34.1,0.0,3.346
0.3949,0.4435,0.2905,0.3412,1.4547,146,273.3,32.1,1.0,5.286
0.2021,0.3383,0.1144,0.2775,0.8018,167,392.4,22.1,1.0,3.95
0.1909,0.3329,0.1354,0.2619,1.0783,157,153.9,34.3,4.0,6.558
0.2981,0.3884,0.208,0.1468,2.0809,172,105.3,30.0,1.0,3.765
0.2871,0.4202,0.1917,0.1541,1.9076,178,130.8,25.4,4.0,7.78
0.2936,0.3629,0.2079,0.2817,1.4421,128,181.5,27.3,4.0,8.669
0.4122,0.47,0.2361,0.3267,2.1598,107,236.9,24.2,3.0,78.472
0.2515,0.3468,0.1637,0.1156,0.9607,140,48.5,25.6,2.0,1.746
0.3067,0.3628,0.2001,0.1153,1.5236,164,180.8,22.8,4.0,8.567
0.2364,0.3401,0.1334,0.2705,1.2967,121,115.6,34.6,1.0,3.864
0.1498,0.205,0.1113,0.1242,0.9038,154,144.6,34.5,2.0,1.221
0.3864,0.491,0.2197,0.2213,1.909,146,101.4,25.4,4.0,10.487
0.1905,0.3348,0.1317,0.236,0.9448,113,76.5,31.6,0.0,2.84
0.3387,0.3865,0.1894,0.0777,2.2028,169,298.1,19.1,3.0,64.438
0.395,0.5068,0.234,0.3107,2.4354,162,245.2,28.7,1.0,4.886
0.3166,0.3988,0.1961,0.2225,1.7963,146,113.6,22.3,4.0,8.407
0.3098,0.4239,0.1944,0.2502,1.4475,119,180.8,31.3,0.0,3.068
0.382,0.5285,0.2724,0.1895,2.6533,182,237.1,24.0,3.0,72.04
0.3347,0.4518,0.225,0.3247,1.3623,117,238.8,32.8,3.0,59.857
0.3672,0.5056,0.2543,0.0558,2.4143,179,214.5,31.7,3.0,73.517
0.1351,0.2201,0.0948,0.2453,0.8401,104,248.7,27.2,3.0,41.727
0.1232,0.1816,0.074,0.2131,0.5985,171,60.5,19.1,0.0,2.21
0.1292,0.2277,0.0856,0.3032,0.846,127,130.5,29.0,3.0,47.914
0.2941,0.3926,0.2254,0.2553,1.5082,160,107.8,32.3,1.0,4.6
0.3003,0.4478,0.2011,0.1423,1.6799,116,113.0,23.0,1.0,4.646
0.3829,0.4826,0.2587,0.2847,2.1726,139,143.2,29.7,4.0,9.01
0.2449,0.3281,0.1637,0.0586,1.4748,147,102.5,35.9,1.0,3.561
0.3444,0.4161,0.2483,0.2002,1.3029,138,319.4,22.0,1.0,4.464
0.195,0.3232,0.121,0.3032,0.8879,155,275.8,31.1,1.0,3.358
0.1222,0.2052,0.0809,0.1258,0.5531,150,88.3,36.0,2.0,1.225
0.336,0.4536,0.2612,0.1306,2.2706,181,147.2,37.5,2.0,2.137
0.2723,0.362,0.1981,0.0429,1.1031,174,74.0,19.1,2.0,1.738
0.1738,0.2162,0.109,0.0545,0.8149,121,79.2,24.9,4.0,5.524
0.2768,0.3916,0.1825,0.3077,1.5549,163,280.3,19.4,1.0,4.111
0.2327,0.3351,0.1306,0.1844,1.3917,180,165.1,23.2,1.0,3.328
0.2624,0.3885,0.1873,0.1555,1.6549,105,96.8,21.2,2.0,1.281
0.1919,0.2949,0.1215,0.2833,0.8587,135,81.2,34.0,4.0,6.139
0.1561,0.2215,0.1091,0.075,0.5708,135,123.8,35.0,0.0,2.79
0.2504,0.2992,0.1563,0.3192,1.2817,169,74.9,18.9,4.0,6.923
0.4459,0.5114,0.2863,0.258,2.0774,118,83.3,34.5,4.0,10.761
0.2866,0.3497,0.1891,0.2777,1.964,153,73.1,25.2,4.0,7.865
0.3683,0.4446,0.2749,0.1389,1.7546,136,321.7,36.8,1.0,5.14
0.273,0.3629,0.1781,0.233,1.7092,181,245.4,32.5,3.0,58.003
0.1609,0.2812,0.0898,0.2337,1.0841,145,112.6,22.9,3.0,47.067
0.2859,0.3779,0.1676,0.2702,1.3631,161,346.5,34.1,1.0,4.044
0.2871,0.3674,0.2221,0.2669,1.7291,136,95.2,29.1,0.0,3.518
0.2192,0.2955,0.1579,0.133,1.2479,117,136.3,35.6,4.0,6.557
0.3806,0.4426,0.2875,0.2615,2.5975,182,355.1,19.5,1.0,5.16
0.1592,0.3037,0.0986,0.3393,1.0454,183,203.0,30.5,1.0,3.033
0.3855,0.4465,0.2252,0.3128,2.5966,129,182.1,21.0,1.0,5.258
0.2623,0.3289,0.2021,0.1912,1.0467,141,62.6,23.7,2.0,1.991
0.3313,0.4622,0.2248,0.0528,1.8447,164,177.3,26.1,0.0,3.497
0.2638,0.4104,0.1483,0.2175,1.8059,129,89.1,29.7,0.0,2.972
0.3716,0.4534,0.2559,0.1619,1.8531,174,197.4,27.8,3.0,70.817
0.1016,0.1802,0.0662,0.1072,0.6814,146,145.4,23.2,2.0,1.024
0.2928,0.4287,0.1842,0.278,1.489,183,136.2,25.7,2.0,1.678
0.1119,0.1627,0.0777,0.1252,0.4473,141,151.7,20.3,0.0,2.247
0.259,0.4052,0.1478,0.1232,0.9986,184,52.5,25.3,0.0,3.443
0.4179,0.5028,0.2438,0.3142,2.2318,104,321.2,23.8,1.0,5.204
0.2273,0.2748,0.1643,0.2267,1.4849,181,262.8,26.1,1.0,4.145
0.1012,0.2468,0.062,0.0642,0.6572,172,132.3,28.9,2.0,1.055
0.361,0.485,0.2805,0.2301,1.5901,137,180.7,26.3,4.0,8.484
0.2581,0.3433,0.1597,0.265,1.0074,116,252.8,18.6,3.0,60.833
0.1991,0.2435,0.1488,0.2677,1.1997,138,37.3,30.9,2.0,1.391
0.2258,0.3444,0.1532,0.2724,1.3447,127,81.0,34.2,0.0,2.909
0.3697,0.4562,0.2163,0.0405,2.4434,106,238.0,26.4,3.0,70.813
0.2332,0.2993,0.1367,0.0692,1.054,174,93.9,24.2,4.0,7.02
0.2941,0.3697,0.1738,0.0882,1.3,112,170.6,37.7,0.0,2.906
0.1465,0.2419,0.0819,0.0795,0.6198,133,160.6,31.6,3.0,44.777
0.3022,0.4266,0.2032,0.0854,1.4335,164,112.8,24.5,2.0,1.911
0.4284,0.5659,0.2836,0.1475,1.7213,158,87.4,37.1,4.0,10.702
0.1485,0.2895,0.1112,0.1171,0.6908,151,182.5,31.2,0.0,2.87
0.1245,0.233,0.0868,0.2044,0.6426,137,85.5,32.1,3.0,41.883
0.2792,0.4058,0.2095,0.1056,1.5772,127,111.9,22.8,4.0,7.796
0.2836,0.4125,0.1912,0.1912,1.7124,117,92.3,29.9,0.0,3.151
0.1498,0.2398,0.0918,0.2651,0.5282,156,326.3,29.3,1.0,3.019
0.255,0.3834,0.1705,0.1202,1.2562,135,240.1,36.7,1.0,3.879
0.1339,0.1928,0.1014,0.3029,0.5933,170,76.9,26.2,2.0,1.22
0.4147,0.4565,0.3073,0.1056,2.8308,104,107.5,34.5,4.0,11.18
0.2651,0.3265,0.1474,0.1479,1.231,181,190.9,34.0,3.0,56.302
0.2815,0.323,0.2169,0.1911,1.7334,118,89.7,24.1,2.0,1.824
0.341,0.4427,0.2222,0.0813,2.093,148,143.1,32.8,2.0,1.889
0.3814,0.4422,0.2941,0.1338,2.369,165,83.1,19.6,0.0,3.707
0.3738,0.4883,0.2638,0.2531,1.4661,116,244.4,33.1,3.0,64.524
0.3239,0.4329,0.1789,0.1279,1.1627,162,54.4,35.6,2.0,1.699
0.3546,0.4606,0.221,0.3464,2.2061,128,159.5,29.7,4.0,9.486
0.3365,0.4681,0.2129,0.1059,1.2644,115,148.1,34.4,0.0,3.817
0.2457,0.3634,0.1591,0.1982,1.2396,165,124.9,34.0,4.0,8.317
0.3613,0.4667,0.2015,0.0608,1.5097,142,98.4,29.8,4.0,9.552
0.1435,0.2249,0.1078,0.0834,0.6793,100,112.6,33.8,2.0,1.262
0.2759,0.4014,0.1834,0.1036,1.8394,159,90.6,27.8,2.0,1.686
0.1383,0.2393,0.0903,0.161,0.7109,128,190.6,25.9,3.0,37.566
0.3371,0.4811,0.1956,0.2038,2.2917,161,83.4,20.8,4.0,8.342
0.2286,0.2969,0.1269,0.1921,1.1645,109,195.0,28.8,4.0,7.409
0.3089,0.3642,0.1878,0.2234,1.9007,162,89.9,28.4,2.0,1.871
0.3453,0.4621,0.2085,0.2151,2.3063,109,87.9,22.2,0.0,3.831
0.3057,0.4363,0.205,0.2429,1.7658,120,188.9,35.1,4.0,8.506
0.2299,0.3477,0.1774,0.322,1.0663,101,95.8,21.9,0.0,3.053
0.324,0.3801,0.2095,0.0716,2.0907,119,317.9,28.4,1.0,4.771
0.3088,0.4259,0.219,0.0836,1.7175,116,180.9,30.0,0.0,4.13
0.3152,0.3582,0.1936,0.103,1.1419,174,77.2,23.2,4.0,9.548
0.3521,0.4121,0.2211,0.0611,2.4225,170,212.6,26.6,3.0,62.937
0.2925,0.3452,0.2014,0.0874,1.9389,140,176.7,36.1,3.0,61.592
0.3854,0.4411,0.2759,0.3449,2.0849,159,360.2,29.8,1.0,5.269
0.3071,0.4285,0.2086,0.1834,1.7673,147,47.7,33.2,2.0,1.892
0.2256,0.3348,0.1389,0.0495,1.3638,125,101.7,24.5,1.0,3.264
0.2846,0.3672,0.1971,0.2923,1.7574,129,186.0,19.4,3.0,61.464
0.1551,0.2357,0.0883,0.0551,0.5452,135,79.9,22.8,4.0,6.216
0.3747,0.4561,0.2293,0.2983,2.1212,121,366.3,28.8,1.0,5.141
0.3028,0.3438,0.2281,0.0935,1.5645,170,253.8,32.8,3.0,59.683
0.1633,0.286,0.1185,0.2114,1.0201,114,215.6,27.8,1.0,3.126
0.3531,0.4701,0.2223,0.1895,2.4604,137,98.6,33.5,2.0,2.081
0.1628,0.2164,0.124,0.0494,0.8373,112,95.6,22.5,0.0,2.556
0.4138,0.5634,0.2447,0.0622,2.161,183,226.6,34.9,3.0,71.26
0.1822,0.2776,0.1071,0.0959,1.1131,180,232.4,33.1,1.0,3.563
0.3481,0.3886,0.231,0.2118,1.8371,157,40.8,35.3,2.0,1.77
