location_id,location_name,province,year,season_name,season_type,crop_type,lat,lon,sensor,n_images,growing_days,rainfall_mm,temp_celsius,soil_moisture,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,b2,b3,b4,b8,b11
BL03,Hub,Balochistan,2015,Rabi_2015,rabi,cotton,25.3847,66.9875,L8,28,150,100,12.0,23.9,0.1198,0.0744,-0.2017,0.1018,0.239,0.2164,0.038,0.0628,0.1768,0.09319,0.13587,0.16077,0.20453,0.30135
BL04,Nasirabad,Balochistan,2015,Rabi_2015,rabi,rice,29.2,68.4,L8,6,150,100,12.0,21.5,0.1274,0.1076,-0.2422,0.1083,0.255,0.1708,0.0391,0.0688,0.1861,0.15226,0.22143,0.28096,0.363,0.44658
BL05,Pishin,Balochistan,2015,Rabi_2015,rabi,wheat,30.5833,66.9833,L8,14,150,100,12.0,24.0,0.0972,0.0788,-0.1996,0.0826,0.192,0.1556,0.0346,0.0453,0.1491,0.14707,0.21515,0.26535,0.32248,0.3773
BL06,Khuzdar,Balochistan,2015,Rabi_2015,rabi,wheat,27.8167,66.6167,L8,8,150,100,12.0,21.3,0.1662,0.1331,-0.2443,0.1412,0.338,0.1091,0.0449,0.0988,0.2335,0.1307,0.18613,0.21915,0.30649,0.32515
BL07,Sibi,Balochistan,2015,Rabi_2015,rabi,wheat,29.5432,67.877,L8,21,150,100,12.0,17.8,0.224,0.158,-0.304,0.1904,0.469,0.0956,0.0536,0.1436,0.3044,0.09653,0.14918,0.17721,0.27951,0.27833
BL08,Loralai,Balochistan,2015,Rabi_2015,rabi,wheat,30.37,68.59,L8,8,150,100,12.0,23.8,0.1118,0.0943,-0.2028,0.095,0.222,0.1493,0.0368,0.0566,0.167,0.15374,0.21944,0.26452,0.3311,0.39051
PB01,Lahore,Punjab,2015,Kharif_2015,kharif,wheat,31.5204,74.3587,L8,8,165,280,32.0,16.9,0.2944,0.191,-0.318,0.2502,0.64,0.0318,0.0642,0.1981,0.3907,0.08324,0.11557,0.12176,0.22335,0.20497
PB02,Faisalabad,Punjab,2015,Kharif_2015,kharif,cotton,31.4187,73.0791,L8,16,165,280,32.0,21.3,0.188,0.1207,-0.2457,0.1598,0.387,0.0816,0.0482,0.1157,0.2603,0.09226,0.12827,0.14477,0.21182,0.21334
PB03,Multan,Punjab,2015,Kharif_2015,kharif,wheat,30.1978,71.4711,L8,18,165,280,32.0,22.0,0.1579,0.108,-0.2326,0.1342,0.32,0.1065,0.0437,0.0924,0.2235,0.10419,0.14315,0.16725,0.22995,0.24655
PB04,Gujranwala,Punjab,2015,Kharif_2015,kharif,rice,32.1877,74.1945,L8,8,165,280,32.0,20.1,0.217,0.1407,-0.2656,0.1844,0.453,0.078,0.0525,0.1382,0.2958,0.09036,0.1269,0.14072,0.2187,0.22064
PB05,Sheikhupura,Punjab,2015,Kharif_2015,kharif,rice,31.7167,73.985,L8,8,165,280,32.0,18.0,0.2484,0.1588,-0.2996,0.2111,0.527,0.0715,0.0573,0.1625,0.3344,0.08356,0.12167,0.13593,0.22578,0.22109
PB06,Okara,Punjab,2015,Kharif_2015,kharif,wheat,30.8101,73.449,L8,7,165,280,32.0,18.7,0.2365,0.1622,-0.2885,0.201,0.499,0.0811,0.0555,0.1532,0.3197,0.09406,0.1365,0.15265,0.24722,0.24884
PB07,Sahiwal,Punjab,2015,Kharif_2015,kharif,cotton,30.6706,73.1064,L8,16,165,280,32.0,15.2,0.3085,0.2153,-0.3467,0.2622,0.676,0.0318,0.0663,0.2091,0.4079,0.08681,0.12979,0.14141,0.26758,0.23623
PB08,Vehari,Punjab,2015,Kharif_2015,kharif,cotton,30.0454,72.3519,L8,9,165,280,32.0,19.8,0.2105,0.1558,-0.27,0.179,0.438,0.0872,0.0516,0.1331,0.2879,0.10903,0.15637,0.17743,0.27207,0.27651
PB09,Lodhran,Punjab,2015,Kharif_2015,kharif,wheat,29.5367,71.6314,L8,17,165,280,32.0,18.7,0.2355,0.1791,-0.288,0.2002,0.496,0.0746,0.0553,0.1525,0.3185,0.10981,0.1599,0.17897,0.28925,0.28441
PB10,Khanewal,Punjab,2015,Kharif_2015,kharif,sugarcane,30.3013,71.9325,L8,9,165,280,32.0,15.1,0.2949,0.2187,-0.349,0.2507,0.641,0.0333,0.0642,0.1986,0.3912,0.09665,0.14119,0.1593,0.29256,0.25671
PB11,Rahim Yar Khan,Punjab,2015,Kharif_2015,kharif,sugarcane,28.4212,70.2957,L8,11,165,280,32.0,20.7,0.1877,0.1423,-0.2549,0.1595,0.386,0.0867,0.0482,0.1154,0.26,0.11679,0.16425,0.18919,0.2766,0.27892
PB12,Sialkot,Punjab,2015,Kharif_2015,kharif,rice,32.4945,74.5229,L8,13,165,280,32.0,20.1,0.2178,0.1332,-0.2647,0.1851,0.455,0.0869,0.0527,0.1387,0.2969,0.08245,0.11935,0.13185,0.20526,0.21062
PB13,Kasur,Punjab,2015,Kharif_2015,kharif,wheat,31.1162,74.449,L8,22,165,280,32.0,21.5,0.1696,0.1134,-0.2412,0.1442,0.346,0.125,0.0454,0.1015,0.2377,0.09816,0.14175,0.16462,0.23188,0.25975
PB14,Jhang,Punjab,2015,Kharif_2015,kharif,cotton,31.2681,72.3162,L8,8,165,280,32.0,21.1,0.1857,0.1287,-0.2484,0.1578,0.382,0.0811,0.0479,0.1139,0.2576,0.10279,0.14312,0.16326,0.23772,0.23736
PB15,Bahawalpur,Punjab,2015,Kharif_2015,kharif,cotton,29.3956,71.6836,L8,8,165,280,32.0,17.7,0.2612,0.195,-0.3044,0.222,0.558,0.0537,0.0592,0.1724,0.35,0.10299,0.15252,0.16753,0.28601,0.26565
SD01,Hyderabad,Sindh,2015,Kharif_2015,kharif,rice,25.396,68.3578,L8,21,165,280,35.0,19.1,0.2225,0.183,-0.282,0.1891,0.466,0.0611,0.0534,0.1424,0.3026,0.12655,0.18121,0.20578,0.32357,0.30296
SD02,Sukkur,Sindh,2015,Kharif_2015,kharif,wheat,27.7052,68.8574,L8,10,165,280,35.0,22.0,0.1592,0.1237,-0.2333,0.1354,0.323,0.0936,0.0439,0.0934,0.2251,0.12578,0.17642,0.20583,0.2838,0.28839
SD03,Larkana,Sindh,2015,Kharif_2015,kharif,rice,27.558,68.2247,L8,10,165,280,35.0,18.6,0.2403,0.1835,-0.2906,0.2042,0.508,0.0459,0.056,0.1563,0.3243,0.11017,0.15839,0.17653,0.28817,0.26012
SD04,Nawabshah,Sindh,2015,Kharif_2015,kharif,cotton,26.2442,68.41,L8,10,165,280,35.0,22.0,0.1655,0.1286,-0.2325,0.1407,0.337,0.0898,0.0448,0.0983,0.2327,0.12472,0.18076,0.20783,0.29025,0.28904
SD05,Mirpurkhas,Sindh,2015,Kharif_2015,kharif,rice,25.5279,69.0176,L8,9,165,280,35.0,21.9,0.1571,0.1254,-0.2357,0.1336,0.319,0.1024,0.0436,0.0917,0.2225,0.1317,0.17998,0.21196,0.29098,0.30713
SD06,Khairpur,Sindh,2015,Kharif_2015,kharif,sugarcane,27.5295,68.7592,L8,10,165,280,35.0,22.1,0.163,0.1289,-0.2311,0.1385,0.331,0.0846,0.0445,0.0963,0.2298,0.12887,0.17945,0.20681,0.28734,0.28637
SD07,Sanghar,Sindh,2015,Kharif_2015,kharif,cotton,26.0423,68.9499,L8,9,165,280,35.0,20.0,0.2018,0.1588,-0.2661,0.1715,0.418,0.0781,0.0503,0.1264,0.2772,0.12121,0.17408,0.19945,0.30029,0.29345
SD08,Jacobabad,Sindh,2015,Kharif_2015,kharif,wheat,28.2769,68.4376,L8,20,165,280,35.0,21.3,0.1707,0.1299,-0.2454,0.1451,0.348,0.098,0.0456,0.1023,0.2391,0.11967,0.17198,0.20106,0.28383,0.29008
SD09,Umerkot,Sindh,2015,Kharif_2015,kharif,cotton,25.3616,69.7362,L8,9,165,280,35.0,20.4,0.1844,0.1432,-0.2607,0.1568,0.379,0.1026,0.0477,0.1129,0.256,0.12097,0.17809,0.20911,0.30367,0.31267
SD10,Badin,Sindh,2015,Kharif_2015,kharif,rice,24.6558,68.8413,L8,8,165,280,35.0,19.5,0.2072,0.1585,-0.2747,0.1761,0.43,0.0787,0.0511,0.1305,0.2838,0.11524,0.16245,0.1875,0.2855,0.28173
KP01,Peshawar,KP,2015,Kharif_2015,kharif,wheat,34.0151,71.5249,L8,17,165,280,28.0,13.6,0.316,0.2139,-0.3725,0.2686,0.695,0.0428,0.0674,0.2149,0.4171,0.08125,0.11957,0.13594,0.26155,0.23751
KP02,Mardan,KP,2015,Kharif_2015,kharif,sugarcane,34.201,72.0476,L8,8,165,280,28.0,17.2,0.2763,0.1758,-0.3135,0.2349,0.595,0.0676,0.0614,0.1842,0.3684,0.07974,0.11965,0.1298,0.22894,0.22365
KP03,Charsadda,KP,2015,Kharif_2015,kharif,wheat,34.1483,71.7311,L8,8,165,280,28.0,16.4,0.2854,0.1898,-0.3272,0.2426,0.618,0.08,0.0628,0.1912,0.3796,0.08363,0.12471,0.13676,0.24603,0.25021
KP04,Swabi,KP,2015,Kharif_2015,kharif,sugarcane,34.1214,72.4698,L8,18,165,280,28.0,12.5,0.361,0.2393,-0.3911,0.3068,0.814,0.0292,0.0741,0.2498,0.4721,0.07311,0.11465,0.12298,0.26192,0.23218
KP05,Nowshera,KP,2015,Kharif_2015,kharif,rice,34.0153,71.9746,L8,8,165,280,28.0,20.1,0.2216,0.1418,-0.2655,0.1883,0.464,0.0848,0.0532,0.1418,0.3014,0.08748,0.12695,0.13939,0.21873,0.22356
KP06,Swat,KP,2015,Kharif_2015,kharif,rice,34.7717,72.36,L8,12,165,280,28.0,20.8,0.2004,0.1302,-0.2536,0.1703,0.415,0.0983,0.0501,0.1253,0.2755,0.09103,0.13372,0.14961,0.2246,0.23481
KP07,Malakand,KP,2015,Kharif_2015,kharif,wheat,34.5683,71.9308,L8,8,165,280,28.0,9.3,0.4311,0.2573,-0.4443,0.3665,1.014,-0.0066,0.0847,0.304,0.5581,0.05673,0.08948,0.09244,0.23257,0.19309
KP08,Bannu,KP,2015,Kharif_2015,kharif,cotton,32.9847,70.6041,L8,18,165,280,28.0,20.7,0.1889,0.1297,-0.2558,0.1605,0.389,0.1112,0.0483,0.1165,0.2614,0.09915,0.14761,0.16993,0.24906,0.26539
KP09,Dera Ismail Khan,KP,2015,Kharif_2015,kharif,wheat,31.8335,70.9016,L8,9,165,280,28.0,23.8,0.1357,0.1042,-0.204,0.1153,0.272,0.1151,0.0404,0.0751,0.1963,0.12759,0.17051,0.19627,0.25789,0.28945
KP10,Abbottabad,KP,2015,Kharif_2015,kharif,wheat,34.1558,73.2194,L8,4,165,280,28.0,4.5,0.5379,0.3533,-0.5256,0.4572,1.358,-0.0675,0.1007,0.3869,0.689,0.05564,0.08442,0.08157,0.27145,0.20417
BL01,Quetta,Balochistan,2015,Kharif_2015,kharif,wheat,30.1798,66.975,L8,12,165,280,28.0,24.7,0.1145,0.0996,-0.1887,0.0973,0.228,0.1182,0.0372,0.0587,0.1703,0.15974,0.22234,0.25884,0.3258,0.35688
BL02,Turbat,Balochistan,2015,Kharif_2015,kharif,mango,26.0028,63.042,L8,11,165,280,28.0,20.2,0.2116,0.1808,-0.2627,0.1798,0.441,0.0826,0.0517,0.1341,0.2892,0.13673,0.19506,0.21737,0.33403,0.33818
BL03,Hub,Balochistan,2015,Kharif_2015,kharif,cotton,25.3847,66.9875,L8,27,165,280,28.0,24.9,0.1082,0.0771,-0.1856,0.092,0.214,0.1972,0.0362,0.0539,0.1625,0.11615,0.17602,0.2062,0.25624,0.34916
BL04,Nasirabad,Balochistan,2015,Kharif_2015,kharif,rice,29.2,68.4,L8,10,165,280,28.0,22.0,0.1213,0.105,-0.234,0.1031,0.242,0.1783,0.0382,0.064,0.1786,0.16112,0.23487,0.29653,0.3784,0.4772
BL05,Pishin,Balochistan,2015,Kharif_2015,kharif,wheat,30.5833,66.9833,L8,20,165,280,28.0,23.6,0.1036,0.0893,-0.2068,0.0881,0.205,0.1492,0.0355,0.0504,0.1568,0.16306,0.23819,0.2943,0.36236,0.41545
BL06,Khuzdar,Balochistan,2015,Kharif_2015,kharif,wheat,27.8167,66.6167,L8,11,165,280,28.0,22.4,0.1501,0.1317,-0.2267,0.1276,0.303,0.1109,0.0425,0.0864,0.2139,0.15564,0.22032,0.2583,0.34952,0.37289
BL07,Sibi,Balochistan,2015,Kharif_2015,kharif,wheat,29.5432,67.877,L8,33,165,280,28.0,18.6,0.2133,0.1697,-0.2906,0.1813,0.445,0.1014,0.052,0.1353,0.2913,0.12034,0.18515,0.2184,0.33685,0.34192
BL08,Loralai,Balochistan,2015,Kharif_2015,kharif,wheat,30.37,68.59,L8,10,165,280,28.0,23.3,0.1245,0.1123,-0.211,0.1058,0.249,0.1392,0.0387,0.0665,0.1825,0.17023,0.24343,0.2909,0.37365,0.42884
PB01,Lahore,Punjab,2016,Rabi_2016,rabi,wheat,31.5204,74.3587,L8,7,150,100,18.5,20.1,0.2265,0.1242,-0.265,0.1925,0.475,0.0588,0.054,0.1455,0.3075,0.07271,0.09965,0.10815,0.1715,0.16659
PB02,Faisalabad,Punjab,2016,Rabi_2016,rabi,cotton,31.4187,73.0791,L8,13,150,100,18.5,23.4,0.1596,0.0817,-0.2093,0.1357,0.324,0.0954,0.0439,0.0937,0.2254,0.07066,0.09998,0.11081,0.15291,0.15992
PB03,Multan,Punjab,2016,Rabi_2016,rabi,wheat,30.1978,71.4711,L8,16,150,100,18.5,24.2,0.1265,0.0734,-0.1963,0.1075,0.253,0.1099,0.039,0.068,0.185,0.08561,0.12022,0.13875,0.17894,0.19114
PB04,Gujranwala,Punjab,2016,Rabi_2016,rabi,rice,32.1877,74.1945,L8,7,150,100,18.5,21.6,0.1866,0.0987,-0.2399,0.1586,0.384,0.0787,0.048,0.1146,0.2586,0.07104,0.10057,0.11245,0.16403,0.1628
PB05,Sheikhupura,Punjab,2016,Rabi_2016,rabi,rice,31.7167,73.985,L8,7,150,100,18.5,19.4,0.2189,0.1192,-0.2763,0.186,0.457,0.0747,0.0528,0.1397,0.2981,0.06955,0.10086,0.114,0.17788,0.17338
PB06,Okara,Punjab,2016,Rabi_2016,rabi,wheat,30.8101,73.449,L8,7,150,100,18.5,20.0,0.1977,0.1166,-0.2672,0.168,0.409,0.1034,0.0497,0.1231,0.2722,0.0799,0.11271,0.13056,0.1949,0.20766
PB07,Sahiwal,Punjab,2016,Rabi_2016,rabi,cotton,30.6706,73.1064,L8,13,150,100,18.5,16.6,0.2745,0.1636,-0.3234,0.2334,0.591,0.0512,0.0612,0.1827,0.3663,0.07283,0.10701,0.11912,0.20929,0.19341
PB08,Vehari,Punjab,2016,Rabi_2016,rabi,cotton,30.0454,72.3519,L8,6,150,100,18.5,20.5,0.1978,0.1283,-0.2587,0.1681,0.409,0.0984,0.0497,0.1232,0.2723,0.09134,0.13065,0.14856,0.22182,0.23293
PB09,Lodhran,Punjab,2016,Rabi_2016,rabi,wheat,29.5367,71.6314,L8,14,150,100,18.5,20.3,0.2011,0.1399,-0.2611,0.1709,0.417,0.0957,0.0502,0.1258,0.2764,0.10082,0.14385,0.16332,0.24553,0.25633
PB10,Khanewal,Punjab,2016,Rabi_2016,rabi,sugarcane,30.3013,71.9325,L8,6,150,100,18.5,16.0,0.2916,0.1844,-0.3327,0.2478,0.633,0.0449,0.0637,0.1961,0.3872,0.07725,0.11506,0.12605,0.22981,0.20986
PB11,Rahim Yar Khan,Punjab,2016,Rabi_2016,rabi,sugarcane,28.4212,70.2957,L8,11,150,100,18.5,22.4,0.1599,0.1049,-0.2272,0.1359,0.325,0.0993,0.044,0.0939,0.2259,0.09796,0.13687,0.15745,0.21737,0.22741
PB12,Sialkot,Punjab,2016,Rabi_2016,rabi,rice,32.4945,74.5229,L8,16,150,100,18.5,22.1,0.1831,0.0887,-0.232,0.1557,0.376,0.0955,0.0475,0.1119,0.2544,0.06256,0.09233,0.10227,0.14813,0.1529
PB13,Kasur,Punjab,2016,Rabi_2016,rabi,wheat,31.1162,74.449,L8,19,150,100,18.5,22.4,0.1604,0.0894,-0.2267,0.1363,0.326,0.1258,0.0441,0.0942,0.2265,0.07624,0.11285,0.12953,0.17902,0.19918
PB14,Jhang,Punjab,2016,Rabi_2016,rabi,cotton,31.2681,72.3162,L8,6,150,100,18.5,22.9,0.1592,0.089,-0.2182,0.1353,0.323,0.0932,0.0439,0.0934,0.2251,0.07904,0.11082,0.12526,0.17268,0.17823
PB15,Bahawalpur,Punjab,2016,Rabi_2016,rabi,cotton,29.3956,71.6836,L8,8,150,100,18.5,19.7,0.2243,0.1472,-0.2713,0.1907,0.47,0.0791,0.0536,0.1439,0.3047,0.08987,0.13138,0.14521,0.2292,0.22865
SD01,Hyderabad,Sindh,2016,Rabi_2016,rabi,rice,25.396,68.3578,L8,23,150,100,22.0,18.9,0.2215,0.1611,-0.2854,0.1883,0.464,0.0796,0.0532,0.1417,0.3013,0.10474,0.14813,0.16979,0.26644,0.26561
SD02,Sukkur,Sindh,2016,Rabi_2016,rabi,wheat,27.7052,68.8574,L8,10,150,100,22.0,22.4,0.1488,0.1002,-0.2273,0.1265,0.3,0.1089,0.0423,0.0853,0.2122,0.10276,0.14178,0.16688,0.22521,0.24124
SD03,Larkana,Sindh,2016,Rabi_2016,rabi,rice,27.558,68.2247,L8,10,150,100,22.0,18.2,0.237,0.1519,-0.2972,0.2015,0.5,0.0608,0.0556,0.1536,0.3204,0.08583,0.12006,0.13669,0.22162,0.21059
SD04,Nawabshah,Sindh,2016,Rabi_2016,rabi,cotton,26.2442,68.41,L8,11,150,100,22.0,22.5,0.1467,0.0958,-0.2251,0.1247,0.296,0.1145,0.042,0.0837,0.2097,0.09768,0.13925,0.16382,0.22016,0.23624
SD05,Mirpurkhas,Sindh,2016,Rabi_2016,rabi,rice,25.5279,69.0176,L8,10,150,100,22.0,22.5,0.1538,0.1065,-0.2258,0.1307,0.311,0.1079,0.0431,0.0891,0.2184,0.10698,0.14603,0.16958,0.23121,0.25039
SD06,Khairpur,Sindh,2016,Rabi_2016,rabi,sugarcane,27.5295,68.7592,L8,10,150,100,22.0,22.8,0.1518,0.1023,-0.2205,0.129,0.307,0.0921,0.0428,0.0876,0.216,0.10286,0.14278,0.16464,0.22356,0.228
SD07,Sanghar,Sindh,2016,Rabi_2016,rabi,cotton,26.0423,68.9499,L8,10,150,100,22.0,21.1,0.1856,0.1274,-0.2488,0.1577,0.381,0.0936,0.0478,0.1139,0.2573,0.10074,0.14411,0.16459,0.23959,0.24606
SD08,Jacobabad,Sindh,2016,Rabi_2016,rabi,wheat,28.2769,68.4376,L8,20,150,100,22.0,22.0,0.1514,0.1021,-0.2332,0.1287,0.306,0.1127,0.0427,0.0874,0.2155,0.10191,0.14414,0.17085,0.23183,0.24765
SD09,Umerkot,Sindh,2016,Rabi_2016,rabi,cotton,25.3616,69.7362,L8,10,150,100,22.0,20.5,0.1802,0.1276,-0.2582,0.1532,0.369,0.1025,0.047,0.1097,0.2507,0.10519,0.15245,0.17959,0.25856,0.26726
SD10,Badin,Sindh,2016,Rabi_2016,rabi,rice,24.6558,68.8413,L8,10,150,100,22.0,20.1,0.1949,0.1334,-0.2645,0.1656,0.402,0.0894,0.0492,0.1211,0.2687,0.09941,0.13816,0.16004,0.23752,0.24303
KP01,Peshawar,KP,2016,Rabi_2016,rabi,wheat,34.0151,71.5249,L8,17,150,100,14.0,13.8,0.3193,0.1875,-0.3697,0.2714,0.704,0.0329,0.0679,0.2174,0.4211,0.06659,0.09762,0.10945,0.21215,0.18829
KP02,Mardan,KP,2016,Rabi_2016,rabi,sugarcane,34.201,72.0476,L8,9,150,100,14.0,20.4,0.2268,0.1143,-0.2596,0.1928,0.476,0.0932,0.054,0.1458,0.3078,0.0619,0.09525,0.10212,0.16204,0.16785
KP03,Charsadda,KP,2016,Rabi_2016,rabi,wheat,34.1483,71.7311,L8,9,150,100,14.0,17.9,0.2626,0.1408,-0.3009,0.2232,0.561,0.0957,0.0594,0.1735,0.3517,0.06445,0.0964,0.10477,0.17938,0.19068
KP04,Swabi,KP,2016,Rabi_2016,rabi,sugarcane,34.1214,72.4698,L8,16,150,100,14.0,15.1,0.3296,0.1762,-0.3486,0.2801,0.73,0.0503,0.0694,0.2255,0.4337,0.05726,0.0916,0.09561,0.18962,0.1774
KP05,Nowshera,KP,2016,Rabi_2016,rabi,rice,34.0153,71.9746,L8,9,150,100,14.0,19.9,0.239,0.1273,-0.2688,0.2031,0.505,0.0734,0.0558,0.1553,0.3227,0.06659,0.0998,0.10638,0.17318,0.17138
KP06,Swat,KP,2016,Rabi_2016,rabi,rice,34.7717,72.36,L8,12,150,100,14.0,23.4,0.1483,0.0778,-0.2105,0.126,0.299,0.1275,0.0422,0.085,0.2116,0.07232,0.10455,0.11891,0.16031,0.18171
KP07,Malakand,KP,2016,Rabi_2016,rabi,wheat,34.5683,71.9308,L8,9,150,100,14.0,12.8,0.3604,0.1689,-0.3867,0.3064,0.813,0.0362,0.0741,0.2492,0.4716,0.04764,0.07069,0.07515,0.15985,0.14794
KP08,Bannu,KP,2016,Rabi_2016,rabi,cotton,32.9847,70.6041,L8,18,150,100,14.0,21.2,0.1815,0.1006,-0.2468,0.1543,0.372,0.1197,0.0472,0.1107,0.2523,0.07342,0.10948,0.12556,0.18125,0.19834
KP09,Dera Ismail Khan,KP,2016,Rabi_2016,rabi,wheat,31.8335,70.9016,L8,9,150,100,14.0,25.0,0.1146,0.0755,-0.1837,0.0974,0.228,0.1186,0.0372,0.0588,0.1704,0.10514,0.14009,0.16139,0.20316,0.22984
KP10,Abbottabad,KP,2016,Rabi_2016,rabi,wheat,34.1558,73.2194,L8,3,150,100,14.0,11.2,0.3834,0.2229,-0.4138,0.3259,0.876,0.0287,0.0775,0.2671,0.4997,0.06003,0.08966,0.09639,0.21625,0.19624
BL01,Quetta,Balochistan,2016,Rabi_2016,rabi,wheat,30.1798,66.975,L8,9,150,100,12.0,25.2,0.0987,0.0735,-0.1796,0.0839,0.195,0.1356,0.0348,0.0465,0.1509,0.12684,0.1761,0.20768,0.25318,0.29158
BL02,Turbat,Balochistan,2016,Rabi_2016,rabi,mango,26.0028,63.042,L8,5,150,100,12.0,18.9,0.2326,0.1796,-0.285,0.1977,0.49,0.0776,0.0549,0.1502,0.315,0.11331,0.16114,0.1803,0.28961,0.29042
BL03,Hub,Balochistan,2016,Rabi_2016,rabi,cotton,25.3847,66.9875,L8,33,150,100,12.0,24.2,0.1133,0.0722,-0.1965,0.0963,0.225,0.2163,0.037,0.0578,0.1688,0.09737,0.14284,0.16942,0.2127,0.31182
BL04,Nasirabad,Balochistan,2016,Rabi_2016,rabi,rice,29.2,68.4,L8,10,150,100,12.0,21.9,0.1186,0.0984,-0.2353,0.1008,0.236,0.1839,0.0378,0.0619,0.1753,0.14903,0.21632,0.27531,0.34943,0.44781
BL05,Pishin,Balochistan,2016,Rabi_2016,rabi,wheat,30.5833,66.9833,L8,18,150,100,12.0,23.2,0.1126,0.0897,-0.2128,0.0957,0.224,0.1489,0.0369,0.0573,0.168,0.13926,0.20496,0.25184,0.31577,0.36243
BL06,Khuzdar,Balochistan,2016,Rabi_2016,rabi,wheat,27.8167,66.6167,L8,10,150,100,12.0,21.6,0.1621,0.1324,-0.2403,0.1377,0.329,0.1125,0.0443,0.0956,0.2285,0.13584,0.19164,0.22561,0.31287,0.33685
BL07,Sibi,Balochistan,2016,Rabi_2016,rabi,wheat,29.5432,67.877,L8,29,150,100,12.0,18.0,0.2203,0.1574,-0.2992,0.1873,0.461,0.0963,0.053,0.1408,0.2998,0.0993,0.15278,0.18096,0.28322,0.28307
BL08,Loralai,Balochistan,2016,Rabi_2016,rabi,wheat,30.37,68.59,L8,10,150,100,12.0,23.9,0.1092,0.0908,-0.2014,0.0928,0.217,0.1517,0.0364,0.0546,0.1638,0.15021,0.21417,0.25875,0.32221,0.38269
PB01,Lahore,Punjab,2016,Kharif_2016,kharif,wheat,31.5204,74.3587,L8,9,165,280,32.0,17.1,0.2988,0.1925,-0.3144,0.254,0.651,0.0196,0.0648,0.2016,0.396,0.08164,0.11654,0.12062,0.22342,0.19664
PB02,Faisalabad,Punjab,2016,Kharif_2016,kharif,cotton,31.4187,73.0791,L8,20,165,280,32.0,21.7,0.1926,0.1209,-0.2389,0.1637,0.397,0.0819,0.0489,0.1192,0.266,0.08906,0.12626,0.13913,0.20551,0.20796
PB03,Multan,Punjab,2016,Kharif_2016,kharif,wheat,30.1978,71.4711,L8,21,165,280,32.0,22.9,0.1439,0.1007,-0.2175,0.1223,0.29,0.1063,0.0416,0.0815,0.2063,0.10946,0.15187,0.17685,0.2363,0.25115
PB04,Gujranwala,Punjab,2016,Kharif_2016,kharif,rice,32.1877,74.1945,L8,9,165,280,32.0,20.4,0.2251,0.1478,-0.2597,0.1914,0.472,0.075,0.0538,0.1444,0.3058,0.0909,0.13146,0.14149,0.22371,0.22414
PB05,Sheikhupura,Punjab,2016,Kharif_2016,kharif,rice,31.7167,73.985,L8,9,165,280,32.0,17.8,0.2707,0.1706,-0.3027,0.2301,0.581,0.0587,0.0606,0.1798,0.3616,0.0798,0.11936,0.12799,0.22301,0.21261
PB06,Okara,Punjab,2016,Kharif_2016,kharif,wheat,30.8101,73.449,L8,9,165,280,32.0,19.4,0.2226,0.1501,-0.2763,0.1892,0.466,0.0851,0.0534,0.1425,0.3027,0.09343,0.13576,0.15224,0.23943,0.24257
PB07,Sahiwal,Punjab,2016,Kharif_2016,kharif,cotton,30.6706,73.1064,L8,20,165,280,32.0,15.6,0.2963,0.2057,-0.3395,0.2518,0.645,0.0388,0.0644,0.1997,0.3929,0.08768,0.13012,0.14327,0.26391,0.23672
PB08,Vehari,Punjab,2016,Kharif_2016,kharif,cotton,30.0454,72.3519,L8,11,165,280,32.0,20.6,0.1911,0.14,-0.2559,0.1624,0.394,0.0957,0.0487,0.118,0.2641,0.11021,0.15732,0.18031,0.2655,0.27493
PB09,Lodhran,Punjab,2016,Kharif_2016,kharif,wheat,29.5367,71.6314,L8,22,165,280,32.0,20.8,0.1876,0.1455,-0.2535,0.1594,0.386,0.0937,0.0481,0.1154,0.2597,0.12096,0.17195,0.19753,0.28874,0.29693
PB10,Khanewal,Punjab,2016,Kharif_2016,kharif,sugarcane,30.3013,71.9325,L8,11,165,280,32.0,15.6,0.2911,0.2113,-0.3405,0.2474,0.632,0.042,0.0637,0.1956,0.3867,0.09422,0.13883,0.15496,0.28221,0.25451
PB11,Rahim Yar Khan,Punjab,2016,Kharif_2016,kharif,sugarcane,28.4212,70.2957,L8,10,165,280,32.0,21.0,0.1858,0.1441,-0.2501,0.158,0.382,0.0795,0.0479,0.1139,0.2576,0.12116,0.17199,0.19683,0.28669,0.28148
PB12,Sialkot,Punjab,2016,Kharif_2016,kharif,rice,32.4945,74.5229,L8,17,165,280,32.0,21.2,0.2294,0.1364,-0.2464,0.195,0.482,0.0885,0.0544,0.1478,0.311,0.07841,0.11979,0.12418,0.19811,0.20602
PB13,Kasur,Punjab,2016,Kharif_2016,kharif,wheat,31.1162,74.449,L8,23,165,280,32.0,20.8,0.1977,0.126,-0.253,0.1681,0.409,0.1143,0.0497,0.1231,0.2722,0.08833,0.13152,0.14779,0.22063,0.24095
PB14,Jhang,Punjab,2016,Kharif_2016,kharif,cotton,31.2681,72.3162,L8,11,165,280,32.0,21.0,0.1855,0.1291,-0.2503,0.1577,0.381,0.0854,0.0478,0.1138,0.2572,0.1034,0.14323,0.1641,0.23886,0.24204
